"cueanexo","nombre","sector","oferta","grado","seccion","turno","tipo","matricula"
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","1er Año/Grado","D","Tarde","Independiente",22
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","D","Mañana","Independiente",36
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","A","Tarde","Independiente",23
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","2do Año/Grado","A","Tarde","Independiente",30
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","B","Mañana","Independiente",30
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","2do Año/Grado","B","Mañana","Independiente",31
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","2do Año/Grado","C","Mañana","Independiente",32
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","C","Mañana","Independiente",29
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","D","Mañana","Independiente",29
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana","Independiente",36
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","A","Tarde","Independiente",14
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana","Independiente",34
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana","Independiente",32
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","B","Mañana","Independiente",33
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","B","Mañana","Independiente",29
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","C","Mañana","Independiente",32
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","D","Tarde","Independiente",15
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana","Independiente",31
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","4to Año/Grado","A","Tarde","Independiente",14
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana","Independiente",36
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana","Independiente",30
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","B","Mañana","Independiente",34
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","4to Año/Grado","B","Tarde","Independiente",35
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","4to Año/Grado","C","Mañana","Independiente",39
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","4to Año/Grado","D","Tarde","Independiente",16
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",38
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","5to Año/Grado","A","Tarde","Independiente",24
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",27
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",36
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",29
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","5to Año/Grado","B","Mañana","Independiente",37
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","5to Año/Grado","C","Mañana","Independiente",36
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","5to Año/Grado","D","Mañana","Independiente",20
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","6to Año/Grado","A","Tarde","Independiente",16
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","6to Año/Grado","B","Mañana","Independiente",43
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","6to Año/Grado","C","Mañana","Independiente",42
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","6to Año/Grado","D","Tarde","Independiente",19
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","A","Tarde","Independiente",18
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","B","Mañana","Independiente",35
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","C","Mañana","Independiente",31
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","D","Mañana","Independiente",17
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 3 años","Sala 3 A","Tarde","Independiente",14
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 3 años","Sala 3 B","Mañana","Independiente",17
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 3 años","Sala 3 C","Mañana","Independiente",21
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala 4 A","Tarde","Independiente",18
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala 4 B","Mañana","Independiente",32
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala 4 C","Mañana","Independiente",27
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala 4 D","Tarde","Independiente",16
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala 5 A","Tarde","Independiente",16
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala 5 B","Mañana","Independiente",39
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala 5 D","Tarde","Independiente",19
"540105300","INST. ""MADRE DE LA MISERICORDIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala 5C","Mañana","Independiente",36
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",30
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","A","Mañana","Independiente",35
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","B","Mañana","Independiente",36
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","1er Año/Grado","C","Mañana","Independiente",28
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","C","Mañana","Independiente",30
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","D","Mañana","Independiente",34
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","1er Año/Grado","D","Tarde","Independiente",17
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","1er Año/Grado","E","Mañana","Independiente",31
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","A","Mañana","Independiente",34
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",32
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","2do Año/Grado","B","Tarde","Independiente",10
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","B","Mañana","Independiente",32
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","C","Mañana","Independiente",34
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","2do Año/Grado","C","Mañana","Independiente",30
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","2do Año/Grado","D","Tarde","Independiente",12
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","D","Mañana","Independiente",35
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","2do Año/Grado","E","Mañana","Independiente",32
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana","Independiente",16
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana","Independiente",34
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",28
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana","Independiente",40
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","B","Mañana","Independiente",38
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","B","Tarde","Independiente",14
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","C","Mañana","Independiente",29
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","D","Tarde","Independiente",13
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","3er Año/Grado","E","Mañana","Independiente",27
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana","Independiente",28
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana","Independiente",18
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana","Independiente",41
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",41
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","B","Mañana","Independiente",39
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","4to Año/Grado","B","Tarde","Independiente",13
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","4to Año/Grado","C","Mañana","Independiente",40
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","4to Año/Grado","D","Tarde","Independiente",17
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",23
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",43
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",40
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",39
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","B","Mañana","Independiente",33
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","5to Año/Grado","B","Tarde","Independiente",17
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","5to Año/Grado","C","Mañana","Independiente",41
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","5to Año/Grado","D","Tarde","Independiente",15
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Independiente",36
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","6to Año/Grado","B","Tarde","Independiente",11
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","6to Año/Grado","C","Mañana","Independiente",37
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","6to Año/Grado","D","Tarde","Independiente",14
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",41
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","B","Tarde","Independiente",17
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","C","Mañana","Independiente",38
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","D","Tarde","Independiente",17
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 3 años","Sala de 3 ""A""","Tarde","Independiente",13
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 3 años","Sala de 3 ""B""","Mañana","Independiente",20
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 3 años","Sala de 3 ""C""","Mañana","Independiente",20
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala de 4 ""A""","Mañana","Independiente",17
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala de 4 ""B""","Mañana","Independiente",16
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala de 4 ""C""","Mañana","Independiente",20
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala de 4 ""D""","Mañana","Independiente",21
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala de 4 ""E""","Tarde","Independiente",7
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 4 años","Sala de 4 ""F""","Tarde","Independiente",8
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala de 5 ""A""","Mañana","Independiente",21
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala de 5 ""B""","Mañana","Independiente",22
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala de 5 ""C""","Mañana","Independiente",20
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala de 5 ""D""","Mañana","Independiente",18
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala de 5 ""E""","Tarde","Independiente",13
"540105400","INST. SUP. ""SANTA MARIA""","Privado","Común - Jardín de infantes ","Sala de 5 años","Sala de 5 ""F""","Tarde","Independiente",13
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",17
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","B","Mañana","Independiente",24
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","C","Tarde","Independiente",22
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",17
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","B","Mañana","Independiente",19
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","C","Mañana","Independiente",15
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","D","Tarde","Independiente",17
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",17
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","B","Mañana","Independiente",23
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","C","Mañana","Independiente",12
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","D","Tarde","Independiente",19
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",26
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","B","Mañana","Independiente",23
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","C","Mañana","Independiente",23
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","D","Tarde","Independiente",18
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","E","Tarde","Independiente",17
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",23
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Mañana","Independiente",23
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","C","Tarde","Independiente",16
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","D","Tarde","Independiente",18
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Independiente",17
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Mañana","Independiente",20
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","C","Mañana","Independiente",17
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","D","Tarde","Independiente",15
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","E","Tarde","Independiente",15
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",24
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","B","Mañana","Independiente",25
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","C","Tarde","Independiente",19
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","D","Tarde","Independiente",13
"540105500","ESC. Nº 01: ""FELIX DE AZARA""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","E","Tarde","Independiente",16
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana Extendida","Independiente",32
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","A","Mañana Extendida","Independiente",30
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","1er Año/Grado","B","Mañana Extendida","Independiente",34
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","A","Mañana Extendida","Independiente",27
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana Extendida","Independiente",26
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","2do Año/Grado","B","Mañana Extendida","Independiente",29
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana Extendida","Independiente",33
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana Extendida","Independiente",30
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","3er Año/Grado","B","Mañana Extendida","Independiente",30
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana Extendida","Independiente",31
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana Extendida","Independiente",25
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","4to Año/Grado","B","Mañana Extendida","Independiente",33
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana Extendida","Independiente",26
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana Extendida","Independiente",26
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","5to Año/Grado","B","Mañana Extendida","Independiente",26
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana Extendida","Independiente",32
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","6to Año/Grado","B","Mañana Extendida","Independiente",26
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana Extendida","Independiente",21
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","B","Mañana Extendida","Independiente",25
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Jardín de infantes ","Sala de 4 años","A","Mañana Extendida","Independiente",29
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Jardín de infantes ","Sala de 4 años","B","Tarde Extendida","Independiente",4
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Jardín de infantes ","Sala de 5 años","A","Mañana Extendida","Independiente",30
"540105600","INST. ADVENTISTA ""MARIANO MORENO""","Privado","Común - Jardín de infantes ","Sala de 5 años","B","Tarde Extendida","Independiente",22
"540105900","ESC. Nº 339","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Múltiple",1
"540105900","ESC. Nº 339","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Múltiple",1
"540105900","ESC. Nº 339","Estatal","Común - Primaria de 7 años ","4to Año/Grado","B","Tarde","Múltiple",2
"540105900","ESC. Nº 339","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Tarde","Múltiple",4
"540105900","ESC. Nº 339","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Tarde","Múltiple",1
"540105900","ESC. Nº 339","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","B","Tarde","Múltiple",4
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",25
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","1er Año/Grado","B","Mañana","Independiente",27
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","1er Año/Grado","C","Tarde","Independiente",27
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",20
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","2do Año/Grado","B","Mañana","Independiente",20
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","2do Año/Grado","C","Tarde","Independiente",20
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","2do Año/Grado","D","Tarde","Independiente",20
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",25
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","3er Año/Grado","B","Mañana","Independiente",22
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","3er Año/Grado","C","Tarde","Independiente",21
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","3er Año/Grado","D","Tarde","Independiente",23
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",20
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","4to Año/Grado","B","Mañana","Independiente",20
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","4to Año/Grado","C","Tarde","Independiente",24
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","4to Año/Grado","D","Tarde","Independiente",21
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",21
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Mañana","Independiente",18
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","5to Año/Grado","C","Tarde","Independiente",13
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","5to Año/Grado","D","Mañana","Independiente",15
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Independiente",24
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Mañana","Independiente",23
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","6to Año/Grado","C","Tarde","Independiente",28
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",21
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","B","Mañana","Independiente",22
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","C","Tarde","Independiente",21
"540106000","ESC. Nº 184","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","D","Tarde","Independiente",18
